14:34:30,biostream_qdrant,0.10%,149.4MiB / 15.62GiB
14:34:30,biostream_db,0.00%,36.36MiB / 15.62GiB
14:34:35,courseregistrationplatform-k6-run-09fad89f1bb0,37.63%,676.3MiB / 15.62GiB
14:34:35,courseregistrationplatform-backend_2-1,52.91%,84.44MiB / 15.62GiB
14:34:35,courseregistrationplatform-backend_1-1,56.97%,85.69MiB / 15.62GiB
14:34:35,courseregistrationplatform-frontend-1,0.00%,47.7MiB / 15.62GiB
14:34:35,courseregistrationplatform-worker_1-1,0.77%,29.16MiB / 15.62GiB
14:34:35,courseregistrationplatform-worker_2-1,1.00%,29.25MiB / 15.62GiB
14:34:35,courseregistrationplatform-nginx-1,16.81%,73.92MiB / 15.62GiB
14:34:35,courseregistrationplatform-ai-server-1,0.19%,108MiB / 15.62GiB
14:34:35,courseregistrationplatform-db-1,2.92%,420.4MiB / 15.62GiB
14:34:35,courseregistrationplatform-rabbitmq-1,1.11%,153.2MiB / 15.62GiB
14:34:35,courseregistrationplatform-redis-1,6.55%,6.078MiB / 15.62GiB
14:34:35,courseregistrationplatform-grafana-1,0.06%,51.86MiB / 15.62GiB
14:34:35,courseregistrationplatform-prometheus-1,0.09%,38.52MiB / 15.62GiB
14:34:35,sugang-control-plane,12.98%,712.9MiB / 15.62GiB
14:34:35,sugang-worker,3.18%,555.8MiB / 15.62GiB
14:34:35,sugang-worker2,3.27%,999.2MiB / 15.62GiB
14:34:35,biostream_api,7.59%,210.7MiB / 15.62GiB
14:34:35,biostream_mcp,0.00%,0B / 0B
14:34:35,biostream_qdrant,0.12%,149.4MiB / 15.62GiB
14:34:35,biostream_db,0.00%,36.36MiB / 15.62GiB
14:34:39,courseregistrationplatform-k6-run-09fad89f1bb0,37.08%,676.8MiB / 15.62GiB
14:34:39,courseregistrationplatform-backend_2-1,57.71%,83.36MiB / 15.62GiB
14:34:39,courseregistrationplatform-backend_1-1,56.80%,86.41MiB / 15.62GiB
14:34:39,courseregistrationplatform-frontend-1,0.00%,47.7MiB / 15.62GiB
14:34:39,courseregistrationplatform-worker_1-1,1.13%,29.34MiB / 15.62GiB
14:34:39,courseregistrationplatform-worker_2-1,1.29%,30.03MiB / 15.62GiB
14:34:39,courseregistrationplatform-nginx-1,16.59%,74.92MiB / 15.62GiB
14:34:39,courseregistrationplatform-ai-server-1,0.15%,108MiB / 15.62GiB
14:34:39,courseregistrationplatform-db-1,3.64%,420.4MiB / 15.62GiB
14:34:39,courseregistrationplatform-rabbitmq-1,1.28%,153.5MiB / 15.62GiB
14:34:39,courseregistrationplatform-redis-1,6.36%,6.082MiB / 15.62GiB
14:34:39,courseregistrationplatform-grafana-1,0.04%,51.86MiB / 15.62GiB
14:34:39,courseregistrationplatform-prometheus-1,0.14%,39.07MiB / 15.62GiB
14:34:39,sugang-control-plane,11.21%,711.8MiB / 15.62GiB
14:34:39,sugang-worker,1.62%,554.8MiB / 15.62GiB
14:34:39,sugang-worker2,4.28%,999.7MiB / 15.62GiB
14:34:39,biostream_api,7.44%,210.2MiB / 15.62GiB
14:34:39,biostream_mcp,0.00%,0B / 0B
14:34:39,biostream_qdrant,0.27%,149.4MiB / 15.62GiB
14:34:39,biostream_db,0.00%,36.36MiB / 15.62GiB
14:34:44,courseregistrationplatform-k6-run-09fad89f1bb0,37.74%,679.9MiB / 15.62GiB
14:34:44,courseregistrationplatform-backend_2-1,58.12%,83.48MiB / 15.62GiB
14:34:44,courseregistrationplatform-backend_1-1,56.78%,85.69MiB / 15.62GiB
14:34:44,courseregistrationplatform-frontend-1,0.00%,47.7MiB / 15.62GiB
14:34:44,courseregistrationplatform-worker_1-1,2.42%,29.35MiB / 15.62GiB
14:34:44,courseregistrationplatform-worker_2-1,2.75%,29.92MiB / 15.62GiB
14:34:44,courseregistrationplatform-nginx-1,16.56%,74.75MiB / 15.62GiB
14:34:44,courseregistrationplatform-ai-server-1,0.17%,108MiB / 15.62GiB
14:34:44,courseregistrationplatform-db-1,3.75%,420.7MiB / 15.62GiB
14:34:44,courseregistrationplatform-rabbitmq-1,1.43%,153.4MiB / 15.62GiB
